Player_id,Team,Player_name,Role,Nationality,Auction_price,Batting_type,Bowling type,Level,PPS_Score,Consistency_Score,Final_Phase_Score,RSI_Score,TCS_Score,FIS_Score,Overall_Score
LSGA3,LSG,Abdul Samad,All Rounder,India,420,Right-hand,Right Leg-Spin,capped,63.35863690928034,51.38479419525645,65.13328327439652,30.0,58.06538186002289,55.01121507401541,52.85
DCO2,DC,Kuldeep Yadav,Bowler,India,1325,Left-hand,Left Leg-Spin,Elite,55.44659729505818,56.28078351492002,52.252780388177435,47.53374796667781,54.129063018999574,56.1581578613838,52.81
KKRB5,KKR,Rovman powell,Batter,West Indies,150,Right-hand,Right Medium-Fast,capped,57.45764207637466,48.458015560268436,64.15162687652547,49.643116589424366,56.235680033222266,30.0,52.56
LSGO8,LSG,Digvesh Rathi,Bowler,India,30,Right-hand,Right Leg-Spin,Uncapped,58.90375885567828,76.66897644114574,65.0316650224077,30.0,61.48266942540256,30.0,52.13
GTA8,GT,Sai Kishore,All Rounder,India,200,Left-hand,Left Off-Spin,capped,55.44301283607876,56.33019661386543,52.09861626958556,30.0,55.502804190093215,69.50706002229684,52.11
LSGO9,LSG,William O'Rourke,Bowler,New Zealand,300,Right-hand,Right Fast-Medium,capped,59.071818116811116,85.96715784029274,63.08575616848007,30.0,57.48850509006368,30.0,51.79
CSKO5,CSK,Mukesh Choudhary,Bowler,India,30,Left-hand,Left Medium-Fast,Uncapped,56.613018635407315,69.22513309130034,62.41835448099646,30.0,51.25473601903184,66.56318487951386,51.75
DCA7,DC,Madhav Tiwari,All Rounder,India,40,Right-hand,Right Medium-Fast,Uncapped,56.002428606394005,48.2910809178354,72.93457318767908,48.233711215015376,54.79761693570018,30.0,51.69
CSKA8,CSK,Sam Curran,All Rounder,England,240,Left-hand,Left Fast-Medium,capped,65.65899662308922,53.18102960478885,58.837170905925205,30.0,72.68567591798558,30.0,51.69
KKRO1,KKR,Varun Chakaravarthy,Bowler,India,1200,Right-hand,Right Leg-Spin,capped,57.08541690902433,63.17546864276255,56.15949597261183,48.22248591359773,53.30397149432915,30.0,51.69
KKRA6,KKR,Andre Russell,All Rounder,West Indies,1200,Right-hand,Right Medium-Fast,capped,59.29860972136515,50.82090764346269,52.927645543377984,30.0,68.66174734472003,49.960826317369325,51.68
SRHA3,SRH,Kamindu Mendis,All Rounder,Sri Lanka,75,Left-hand,Ambidextureous,capped,55.66314938084852,57.59214511189834,59.702838749935886,47.55504697966252,58.414703528878306,30.0,51.64
CSKA9,CSK,Ravichandran Ashwin,All Rounder,India,975,Right-hand,Right Off-Spin,Elite,57.50550518883469,56.160112714840295,53.83819584180801,30.0,55.93442428748379,60.701730248792714,51.42
GTO6,GT,Kulwant Khejroliya,Bowler,India,30,Left-hand,Left Medium-Fast,Uncapped,59.23635311077594,85.26605342860012,63.67438518811849,30.0,54.78991203097708,30.0,51.16
SRHO2,SRH,Pat Cummins,Bowler,Australia,1800,Right-hand,Right Fast,Elite,55.825649886481514,56.5183999200939,55.09701297597313,30.0,54.47854240927683,76.9773370674854,51.11
PBKSO6,PBKS,Yash Thakur,Bowler,India,160,Right-hand,Right Fast-Medium,Uncapped,56.63071925351137,57.95372528872561,56.52759031089697,30.0,56.58164388002973,66.15831711895439,51.03
GTO8,GT,Mohammed Siraj,Bowler,India,1225,Right-hand,Right Fast-Medium,capped,54.894177543483934,52.08957506440829,52.343642750003305,30.0,52.94349318858018,86.14878092201954,50.65
PBKSO2,PBKS,Arshdeep Singh,Bowler,India,1800,Left-hand,Left Medium-Fast,Elite,55.87017922118797,59.56642340019816,53.967245487289034,47.57859830681487,53.063316231504935,30.0,50.59
MIA2,MI,Hardik Pandya,All Rounder,India,1635,Right-hand,Right Medium-Fast,Elite,57.937220779597766,49.618778529829996,51.6545351510498,51.46962318618825,59.395282062170494,30.0,50.55
RRA2,RR,Wanindu Hasaranga,All Rounder,Sri Lanka,525,Right-hand,Right Leg-Spin,capped,54.92393459953331,53.11253166522394,49.981637257229174,30.0,56.74221131436148,62.44473259497547,50.42
RRO11,RR,Sandeep Sharma,Bowler,India,400,Right-hand,Right Medium-Fast,capped,56.1120183843444,65.51898341458835,55.72713614018631,30.0,52.83390886161989,63.769528998132884,50.41
PBKSO09,PBKS,Lockie Ferguson,Bowler,New Zealand,200,Right-hand,Right Fast,capped,56.264128050681975,61.91238223472485,59.26311108166918,30.0,56.18832615737085,49.908843222221165,50.06
MIW3,MI,Robin Minz,Wicket Keeper,India,65,Left-hand,Left Off-Spin,Uncapped,55.21598741253972,47.336027907105134,56.45384330541973,48.150430273528244,53.81043849460414,30.0,49.97
CSKO8,CSK,Khaleel Ahmed,Bowler,India,480,Left-hand,Left Fast-Medium,capped,55.81868763668693,55.67668473159131,53.652072277453414,30.0,51.74814461012183,75.3055356481859,49.96
KKRO3,KKR,Vaibhav Arora,Bowler,India,180,Right-hand,Right Medium-fast,capped,56.70495284601057,64.43953420685185,55.99864924612526,30.0,54.13621746268828,55.493918291688615,49.93
RRO2,RR,Tushar Deshpande,Bowler,India,625,Right-hand,Right Fast-Medium,capped,55.749070519216,61.29445562401949,54.48700691296143,30.0,51.99612708470716,65.19793733309774,49.68
LSGA6,LSG,Shahbaz Ahmed,All Rounder,India,240,Left-hand,Left Off-Spin,Uncapped,57.321463542249205,55.68697939632533,56.91365618659627,30.0,68.42575908248318,30.0,49.67
MIO4,MI,Karn Sharma,Bowler,India,50,Right-hand,Right Leg-Spin,capped,56.24646500215926,55.197057654994865,53.893709012849,30.0,54.00422706991928,64.11964207411489,49.45
PBKSO7,PBKS,Xavier Bartlett,Bowler,Australia,80,Right-hand,Right Fast-Medium,capped,55.201177186273725,51.278638147909206,50.94542499048134,30.0,71.57724095103694,30.0,49.44
SRHO4,SRH,Harshal Patel,Bowler,India,800,Right-hand,Right Medium-Fast,capped,55.739419456177735,59.991094843134036,53.07103984860261,30.0,55.85698629428249,55.19139352526712,49.3
RRO6,RR,Maheesh Theekshana,Bowler,Sri Lanka,440,Right-hand,Right Off-Spin,capped,55.67853646661696,60.86167196795503,54.094041311420135,30.0,54.79632280349152,55.26753890181469,49.28
RRO3,RR,Kumar Kartikeya Singh,Bowler,India,30,Right-hand,Left Leg-Spin,Uncapped,55.90570873542194,53.23398676279383,55.61544851534002,30.0,66.70743279399635,30.0,49.23
PBKSO4,PBKS,Vijaykumar Vyshak,Bowler,India,180,Right-hand,Right Fast-Medium,capped,55.850051065793,60.79831008765946,55.35981873614463,30.0,50.5957491615447,61.98863682133262,49.11
KKRA1,KKR,Anukul Roy,All Rounder,India,40,Left-hand,Left Off-Spin,Uncapped,57.832555427293045,64.51725070259188,58.3223731670101,30.0,57.35223580128386,30.0,49.07
PBKSO3,PBKS,Yuzvendra Chahal,Bowler,India,1800,Right-hand,Right Leg-Spin,Elite,55.9544582595375,58.420919943800854,53.05566285699969,30.0,51.63980831646819,64.17469446646116,49.02
MIO11,MI,Vignesh Puthur,Bowler,India,30,Right-hand,Right Medium-Fast,Uncapped,57.22162283654745,66.11704519557244,59.75290076402525,30.0,57.154938795541334,30.0,48.95
LSGO3,LSG,Manimaran Siddharth,Bowler,India,75,Right-hand,Left Off-Spin,Uncapped,58.52734302536685,66.43199610636186,63.01890038945376,30.0,53.598102911225396,30.0,48.77
CSKO4,CSK,Matheesha Pathirana,Bowler,Sri Lanka,1300,Right-hand,Right Fast,capped,56.02029252585915,57.09426440764088,54.02272932583516,30.0,51.78771593424606,59.78081475957116,48.64
GTA7,GT,Rashid Khan,All Rounder,Afghanistan,1800,Right-hand,Right Leg-Spin,Elite,56.005244299777075,51.71728589292483,50.85437186691945,30.0,54.336730484018496,51.510145607264064,48.38
GTO1,GT,Gerald Coetzee,Bowler,South Africa,240,Right-hand,Right Fast,capped,56.65642312451759,51.832889118809405,53.69322095793697,30.0,64.53891191658855,30.0,48.37
PBKSA2,PBKS,Marcus Stoinis,All Rounder,Australia,1100,Right-hand,Right Medium-Fast,capped,56.22494225648879,58.81459897558087,65.31982797827413,30.0,53.353307471732286,30.0,48.22
LSGA8,LSG,Shardul Thakur,All Rounder,India,30,Right-hand,Right Medium-Fast,capped,58.26779406926152,58.667471747884505,59.28729301714329,30.0,56.36343727703225,30.0,48.21
LSGO2,LSG,Akash Deep,Bowler,India,800,Right-hand,Right Medium-Fast,capped,55.04375899931448,51.66730184856496,53.706798194445305,30.0,51.41899635935505,63.49870245434407,48.18
MIO5,MI,Trent Boult,Bowler,New Zealand,1250,Left-hand,Left Fast-Medium,capped,57.42230724008865,67.50809333298312,58.98218912570498,30.0,53.4021488860302,30.0,48.06
MIO7,MI,Deepak Chahar,Bowler,India,925,Right-hand,Right Medium-Fast,capped,55.769316588162795,58.13446222086172,55.35121472685158,30.0,52.215620725102994,49.95607353198107,48.03
LSGO1,LSG,Ravi Bishnoi,Bowler,India,1100,Right-hand,Right Leg-Spin,capped,55.66398370685387,51.58120382235457,49.53308454251382,30.0,55.536679396332175,54.96120469258778,47.82
CSKA3,CSK,Deepak Hooda,All Rounder,India,170,Right-hand,Right Off-Spin,capped,56.33018154119673,46.939973219163804,52.79916584485775,30.0,54.56614223968723,49.86865438388098,47.8
RCBO2,RCB,Bhuvneshwar Kumar,Bowler,India,1075,Right-hand,Right Medium-Fast,capped,56.29051359043355,59.17241003582817,57.21567711535296,30.0,56.78955857221338,30.0,47.64
SRHO9,SRH,Adam Zampa,Bowler,Australia,240,Right-hand,Right Leg-Spin,capped,56.57090305936717,74.05139044587119,52.11506007534221,30.0,53.03730016842883,30.0,47.47
DCO8,DC,Mitchell Starc,Bowler,Australia,1175,Left-hand,Left Fast,Elite,55.015043913585814,50.8805805004244,52.28090485229502,30.0,52.24337066070575,56.817616259126126,47.43
KKRA4,KKR,Moeen Ali,All Rounder,England,200,Right-hand,Right Off-Spin,capped,56.56500848074519,62.01424386328763,53.409374869798725,30.0,55.61566614124008,30.0,47.42
DCW3,DC,Donovan Ferreira,Wicket Keeper,South Africa,75,Right-hand,Right Off-spin,capped,54.14155862771837,45.705768500920186,50.67077928932477,47.26418665230263,49.176334561137395,30.0,47.4
CSKA6,CSK,Ravindra Jadeja,All Rounder,India,1800,Left-hand,Left Off-Spin,Elite,56.22877202127198,57.66731290611932,54.343373270485436,30.0,58.07033558875048,30.0,47.35
RCBO5,RCB,Yash Dayal,Bowler,India,500,Left-hand,Left Medium-Fast,capped,54.797324906274156,48.732587732946065,48.56727811611301,30.0,53.2222923130046,60.605753980442174,47.24
DCO4,DC,Mohit Sharma,Bowler,India,220,Right-hand,Right Fast-Medium,capped,54.27498774616578,48.606316855080046,46.4778182428224,30.0,49.248990381135656,74.26367382064706,47.21
DCO6,DC,Mukesh Kumar,Bowler,India,800,Right-hand,Right Medium-Fast,capped,56.350865068202125,62.22760713486852,57.762376370231166,30.0,53.06655176442857,30.0,47.11
LSGO5,LSG,Avesh Khan,Bowler,India,975,Right-hand,Right Medium-Fast,capped,56.407113883326986,62.98924421704477,56.15378876329464,30.0,53.61322993332714,30.0,47.09
RCBA3,RCB,Manoj Bhandage,All Rounder,India,30,Left-hand,Right Medium-Fast,Uncapped,54.08316336692559,45.83343155710478,53.502588958592085,47.25078202008999,50.011147036282864,30.0,46.97
CSKO6,CSK,Nathan Ellis,Bowler,Australia,200,Right-hand,Right Medium-Fast,capped,55.89534940282577,67.08160543076752,54.482229419307245,30.0,51.155825400405504,30.0,46.55
SRHO3,SRH,Mohammad Shami,Bowler,India,1000,Right-hand,Right Fast-Medium,capped,55.10761756298713,50.817565607060544,51.07151527863808,30.0,52.16178268320009,49.86679472074117,46.54
GTO5,GT,Kagiso Rabada,Bowler,South Africa,1075,Left-hand,Right Fast-Medium,Elite,54.499753173709806,47.82819654115393,48.09704004695216,30.0,50.64234250083662,60.36694179643389,46.37
MIO6,MI,V Satyanarayana Penmetsa,Bowler,India,30,Left-hand,Right Medium-Fast,Uncapped,55.71153058100249,58.37176119105685,58.34724760057685,30.0,51.42816233637372,30.0,46.3
MIO8,MI,Mujeeb Ur Rahman,Bowler,Afghanistan,200,Right-hand,Right Leg-Spin,capped,55.78330958921492,65.54288971030041,53.12509375147993,30.0,51.18201934506029,30.0,46.19
SRHO1,SRH,Zeeshan Ansari,Bowler,India,40,Right-hand,Right Leg-Spin,Uncapped,55.45247102419505,53.311559249053175,52.54946879534617,30.0,55.78137332452805,30.0,45.98
RRO7,RR,Fazalhaq Farooqi,Bowler,Afghanistan,200,Left-hand,Left Medium-Fast,capped,54.2040021650395,47.934455300578676,47.43907394111253,30.0,48.50873125934747,62.44473259497547,45.91
RCBO4,RCB,Suyash Sharma,Bowler,India,260,Right-hand,Right Leg-Spin,capped,54.80781344317666,52.109175966480564,49.368921787690304,30.0,50.10929332738651,49.86679472074117,45.85
LSGO10,LSG,Mayank Yadav,Bowler,India,1100,Right-hand,Right Fast,capped,55.84020078393202,57.07445385204403,55.47493875000967,30.0,50.884705450935826,30.0,45.63
RRO5,RR,Kwena Maphaka,Bowler,South Africa,150,Right-hand,Right Fast-Medium,capped,55.09207554262483,55.301931706907965,57.06774849090014,30.0,50.59802771056762,30.0,45.5
GTO4,GT,Ishant Sharma,Bowler,India,75,Right-hand,Right Fast-Medium,capped,55.85417592342223,59.18733484450037,52.36130056862403,30.0,50.91900276520501,30.0,45.38
RCBA2,RCB,Liam Livingstone,All Rounder,England,875,Right-hand,Ambidextureous,capped,55.11148002781786,47.65675901997553,48.069820069008344,30.0,60.72893751723051,30.0,45.27
CSKO1,CSK,Jamie Overton,Bowler,England,150,Right-hand,Right Fast-Medium,capped,54.37487724895882,47.3631766576376,50.735153386228426,30.0,49.060120148893446,49.91072209260653,45.26
DCO3,DC,Dushmantha Chameera,Bowler,Sri Lanka,75,Right-hand,Right Medium-Fast,capped,55.16316979549289,54.69044260573014,52.64588592295696,30.0,52.288437048983624,30.0,45.21
PBKSA4,PBKS,Suryansh Shedge,All Rounder,India,30,Right-hand,Right Off-Spin,Uncapped,54.91588914541558,46.7941845501147,53.78310578191715,30.0,55.68995897802199,30.0,44.96
SRHA4,SRH,Wiaan Mulder,All Rounder,South Africa,75,Right-hand,Right Medium,capped,55.573518754041686,46.93280972297264,49.64979022849297,30.0,57.60539490163612,30.0,44.84
SRHO6,SRH,Simarjeet Singh,Bowler,India,150,Right-hand,Right Medium-Fast,Uncapped,54.59346761195925,49.8430113253253,47.68491729007992,30.0,53.80447625856855,30.0,44.28
RCBO3,RCB,Rasikh Dar Salam,Bowler,India,600,Right-hand,Right Medium-Fast,capped,55.05231683920715,52.40139630646522,51.13051979007425,30.0,49.88267076255394,30.0,44.14
KKRO5,KKR,Anrich Nortje,Bowler,South Africa,650,Right-hand,Right Fast,capped,54.92551353489168,51.8598471874577,48.49366320873463,30.0,49.2649060456953,30.0,43.52
KKRO6,KKR,Spencer Johnson,Bowler,Australia,280,Left-hand,Left Fast,capped,54.437656089045284,47.67863904021541,48.3643787547809,30.0,49.13537579850298,30.0,42.97
PBKSO8,PBKS,Kyle Jamieson,Bowler,New Zealand,100,Right-hand,Right Fast-Medium,capped,54.406508211468065,50.316570503246,51.64630615456791,30.0,30.0,30.0,38.94
KKRO8,KKR,Chetan Sakariya,Bowler,India,30,Right-hand,Right Medium-fast,Uncapped,54.337895667208336,49.216367368170346,49.01798233033382,30.0,30.0,30.0,38.43
SRHO5,SRH,Rahul Chahar,Bowler,India,320,Right-hand,Right Leg-Spin,capped,54.11833500083715,46.69519027871439,45.7342632775191,30.0,30.0,30.0,37.65
DCO5,DC,T Natarajan,Bowler,India,1075,Left-hand,Left Fast-Medium,capped,54.02507415599939,46.11466155318885,45.068823498489756,30.0,30.0,30.0,37.48
GTA11,GT,Karim Janat,All Rounder,Afghanistan,75,Right-hand,Right Medium,Uncapped,30.0,30.0,46.89132676049525,30.0,30.0,30.0,32.53
PBKSO5,PBKS,Kuldeep Sen,Bowler,India,80,Right-hand,Right Fast-Medium,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
PBKSW3,PBKS,Vishnu Vinod,Wicket Keeper,India,95,Right-hand,,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
GTA3,GT,Nishant Sindhu,All Rounder,India,30,Left-hand,Left Off-Spin,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
RCBB3,RCB,Swastik Chikara,Batter,India,30,Right-hand,Right Off-spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
LSGO4,LSG,Shamar Joseph,Bowler,West Indies,75,Right-hand,Right Fast-Medium,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
LSGW3,LSG,Aryan Juyal,Wicket Keeper,India,30,Right-hand,,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
LSGA7,LSG,RS Hangargekar,All Rounder,India,30,Right-hand,Right Medium-Fast,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
LSGA5,LSG,Yuvraj Chaudhary,All Rounder,India,30,Left-hand,Left Off-Spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
LSGA4,LSG,Arshin Kulkarni,All Rounder,India,30,Right-hand,Right Medium,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
LSGB1,LSG,Himmat Singh,Batter,India,30,Right-hand,Right Off-Spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
RRO10,RR,Nandre Burger,Bowler,South Africa,50,Left-hand,Left Fast-Medium,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
RRO8,RR,Ashok Sharma,Bowler,India,30,Right-hand,Right Fast-Medium,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
RCBA6,RCB,Swapnil Singh,All Rounder,India,50,Right-hand,Left Off-Spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
GTA5,GT,Mahipal Lomror,All Rounder,India,170,Left-hand,Left Off-Spin,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
RRW4,RR,Lhuan-dre Pretorius,Wicket Keeper,South Africa,120,Right-hand,Left Off-Spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
RRW3,RR,Kunal Rathore,Wicket Keeper,India,30,Right-hand,,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
CSKO3,CSK,Shreyas Gopal,Bowler,India,30,Right-hand,Right Leg-Spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
CSKO2,CSK,Kamlesh Nagarkoti,Bowler,India,30,Right-hand,Right Fast,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
KKRW3,KKR,Luvnith Sisodia,Wicket Keeper,India,30,Right-hand,Left Medium-Fast,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
DCA4,DC,Darshan Nalkande,All Rounder,India,30,Right-hand,Right Medium-Fast,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
KKRO2,KKR,Mayank Markande,Bowler,India,30,Right-hand,Right Leg-Spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
CSKW3,CSK,Vansh Bedi,Wicket Keeper,India,55,Right-hand,,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
CSKA5,CSK,Ramakrishna Ghosh,All Rounder,India,30,Right-hand,Right Medium-Fast,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
DCA5,DC,Ajay Jadav Mandal,All Rounder,India,30,Left-hand,Left Off-Spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
KKRO7,KKR,Umran Malik,Bowler,India,75,Right-hand,Right Fast,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
DCA2,DC,Tripurana Vijay,All Rounder,India,30,Right-hand,Right Off-spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
GTA6,GT,Dasun Shanaka,All Rounder,Sri Lanka,75,Right-hand,Right Medium,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
RCBA7,RCB,Mohit Rathee,All Rounder,India,30,Right-hand,Right Leg-Spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
MIA7,MI,Arjun Tendulkar,All Rounder,India,30,Left-hand,Left Medium-Fast,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
MIO10,MI,Lizaad Williams,Bowler,West Indies,75,Left-hand,Right Medium-Fast,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
MIO9,MI,Raghu Sharma,Bowler,India,30,Right-hand,Right Leg-Spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
RCBW3,RCB,Tim Seifert,Wicket Keeper,New Zealand,125,Right-hand,,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
CSKB2,CSK,Andre Siddarth,Batter,India,30,Right-hand,Right Off-Spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
MIO3,MI,Reece Topley,Bowler,England,75,Left-hand,Left Medium-Fast,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
PBKSB2,PBKS,Harnoor Singh,Batter,India,30,Right-hand,,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
PBKSB4,PBKS,Pyla Avinash,Batter,India,30,Right-hand,Right Medium-Fast,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
MIW4,MI,Jonny Bairstow,Wicket Keeper,England,525,Right-hand,Right Off-Spin,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
MIW2,MI,Krishnan Shrijith,Wicket Keeper,India,30,Left-hand,Right Off-Spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
RCBO7,RCB,Abhinandan Singh,Bowler,India,30,Right-hand,Right Medium-Fast,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
RCBO8,RCB,Blessing Muzarabani,Bowler,Zimbabwe,75,Right-hand,Right Fast-Medium,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
MIA5,MI,Charith Asalanka,All Rounder,Sri Lanka,75,Left-hand,Right Off-Spin,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
GTA10,GT,Jayant Yadav,All Rounder,India,75,Right-hand,Right Off-Spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
MIA3,MI,Raj Bawa,All Rounder,India,30,Left-hand,Right Medium-Fast,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
MIA1,MI,Bevon Jacobs,All Rounder,South Africa,30,Right-hand,Right Medium,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
SRHB4,SRH,Sachin Baby,Batter,India,30,Left-hand,Right Off-Spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
PBKSA1,PBKS,Musheer Khan,All Rounder,India,30,Right-hand,Right Off-Spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
GTO3,GT,Gurnoor Brar,Bowler,India,130,Right-hand,Right Fast,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
DCA6,DC,Manvanth Kumar L,All Rounder,India,30,Left-hand,Right Fast-Medium,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
GTW3,GT,Kusal Mendis,Wicket Keeper,Sri Lanka,75,Right-hand,Right Leg-Spin,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
PBKSA3,PBKS,Aaron Hardie,All Rounder,Australia,125,Right-hand,Right Medium-Fast,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
GTW2,GT,Anuj Rawat,Wicket Keeper,India,30,Left-hand,,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
GTW1,GT,Kumar Kushagra,Wicket Keeper,India,65,Right-hand,,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
PBKSA6,PBKS,Mitchell Owen,All Rounder,Australia,300,Right-hand,Right Medium,capped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
GTO2,GT,Manav Suthar,Bowler,India,30,Left-hand,Left Off-Spin,Uncapped,30.0,30.0,30.0,30.0,30.0,30.0,30.0
